,text,label
1230, সবার ডিসলাইক দেওয়া উচিৎ। ফেমাস হওয়ার জন্য উঠতি তারকাদের এত নোংরা সংলাপ ইউজ করতে দেখা যায়।নিশোর কাছ থেকে এটা আসা করা যায়না।যতটা ফালতু হতে পারে নাটকটা।,0
1231," সেই একই কন্সেপ্ট, বোরিং, কাহিনী নাই দুঃখিত বুলশীট বানায়ছেন",0
1232," এমন ছুট্ট ছুট্ট ইগো গুলা অনেক বড় রিলেশন শিপ নস্ট করে দেয়,,,so আফরান নিশু i like u,,,",0
1233, নাটকে এতো অশ্লিল ভংগিমা,0
1234, ছি! ভাই আপনার নাটক গুলা দিন দিন অশলীল হয়ে যাচ্ছে। দেখার অনপযোগী,0
1235," পোশাক গুলো মার্জিত  করুন,না হলে অতি তারাতারি দর্শকের জন প্রিয়তা হারাবেন,আর ভাষা গুলো দেখবেন,",0
1236, বাজে নাটক,0
1237, একটা ফালতু নাটক দেখলাম,0
1238, নাটক দেখলাম কিন্তু কিছু শিখতে পাড়লাম বলে তো মনে হল নাভুল জায়গাতে ভুল ইমুশন ফালতু,0
1239," অনলাইন নাটকের মধ্যে ও বিজ্ঞাপন শুরু করছে, শালার অভাবী বাংগালী",0
1240, নাটকের মধ্য এডভারটাইস বিরক্তকর একটা মানুষ কয়দিন পরে অধৈর্য হয়ে যাবে তখন নাটক দেখাও ছেড়ে দেবে,0
1241, নাটকের পোশাক টা ভালোলাগে নি,0
1242, আমার দেখা আফরান নিশোর সবথেকে বাজে নাটক।এখন আবার অনেকেই আমাকে ডিটারজেন্ট ছাড়াই ধুয়ে দিবেন বাট এটাই সত্য,0
1243, একই ভাঙা ক্যাসেট কতদিন চলবে,0
1244, কি দেখলাম? জানি না।নাটকের মেসেজ কি ছিলো? শুধু শরীর প্রদর্শন  আর নোংরা ডায়ালগ।,0
1245," ওয়াক থু, ডিসগাস্টিং, নিশোর কাছ থেকে এই নর্দমার জিনিস আশা করিনি।ছিঃ নিশো, ছিঃ",0
1246," বিয়ে তো কোড়ে ফেললাম করে না করে তো  ভালো লাগছে, করব ত করে না",0
1247, ফালতু টপিক নিয়ে নাটক বানানো বন্ধ করুন প্লিজ।,0
1248, বাংলা নাটকের পোশাকগুলো দিন দিন খারাফ থেকে খারাপের দিকে যাচ্ছে,0
1249, নিসুর আসল পরিচয় এটা।আর তিশা তো সস্তা মাল।,0
1250, তানজিন তিশা ছেলেদের গায়ে বেশি বেশি ওড়তে ছায়  পালতু মেয়ে,0
1251, একটা নাটকে এত এডড আসলে আবার বালে নাটক দেখবে,0
1252, ভাই  আমার তো M B খরচ করে নাটক দেখি তাহলে নাটকের মধ্যে adদেওয়াটা বিরক্তিকর বিষয় হয়ে যায়,0
1253, ফালতু নাটক ভালো লাগলো না,0
1254, পোষাকগুলো ওয়েষ্টান কালচারের--বাংলা সংকৃতির সাথে বেমানান।,0
